1,ED586970.pdf,Engage service providers and vendors who not only have a deep understanding of the solution they are providing but also have experience and knowledge of the unique needs of the K-12 environment
1,ED586970.pdf,Designate security manager to work with service providers and focus on all aspects of network security
1,ED586970.pdf,Conduct an end-to-end network security assessment to identify gaps or areas of improvement
,,
,,
2,gao-20-241.pdf,"
The Secretary of Defense should ensure that the DOD CIO takes appropriate steps to ensure implementation of the DC3I tasks."
2,gao-20-241.pdf,The Secretary of Defense should ensure that DOD components develop plans with scheduled completion dates to implement the four remaining CDIP tasks overseen by DOD CIO
2,gao-20-241.pdf,The Secretary of Defense should ensure that the Deputy Secretary of Defense identifies a DOD component to oversee the implementation of the seven CDIP tasks not overseen by DOD CIO and report on progress implementing them. 
2,gao-20-241.pdf,The Secretary of Defense should ensure that DOD components accurately monitor and report information on the extent that users have completed the Cyber Awareness Challenge training as well as the number of users whose access to the network was revoked because they have not completed the training.
2,gao-20-241.pdf,"The Secretary of Defense should ensure that the DOD CIO ensures all DOD components, including DARPA, require their users to take the Cyber Awareness Challenge training developed by DISA."
2,gao-20-241.pdf,The Secretary of Defense should direct a component to monitor the extent to which practices are implemented to protect the department’s network from key cyberattack techniques.
2,gao-20-241.pdf,The Secretary of Defense should ensure that the DOD CIO assesses the extent to which senior leaders’ have more complete information to make risk-based decisions—and revise the recurring reports (or develop a new report) accordingly.
,,
,,
3,weaponizing-digital-trade_csr_combined_final.pdf,"For the digital trade zone to be effective, digital trade should freely flow among member states, but member states should also limit digital trade with nonmember states."
3,weaponizing-digital-trade_csr_combined_final.pdf,Trade zone members should also agree to jointly sanction nonmember states that harbor cybercriminals or participate in banned activities.
3,weaponizing-digital-trade_csr_combined_final.pdf,Coordinated sanctions should begin with warnings and narrowly target specific actors.
3,weaponizing-digital-trade_csr_combined_final.pdf,"An ongoing stream of funding to improve global cyber hygiene, build cybersecurity capacity in developing countries, and coordinate international law enforcement investigations and takedown operations is necessary."
3,weaponizing-digital-trade_csr_combined_final.pdf,"The U.S. government should work with other democratic nations, the technology industry, nonprofits, academia, and user groups to create a digital trade zone with rules that govern content moderation, data localization, cross-border cybercrime, and obligations to assist during cyberattacks."
3,weaponizing-digital-trade_csr_combined_final.pdf,"Tariffs on digital goods from outside the trade zone should be used, at least in part, to fund joint cybersecurity efforts within the zone."
3,weaponizing-digital-trade_csr_combined_final.pdf,Establish a treaty organization to coordinate cybersecurity and law enforcement efforts.
3,weaponizing-digital-trade_csr_combined_final.pdf,Create a shared tariff and sanctions policy
3,weaponizing-digital-trade_csr_combined_final.pdf,Create sustained funding for collective efforts
3,weaponizing-digital-trade_csr_combined_final.pdf,"In shaping and implementing the digital trade zone and its enforcement mechanisms, nongovernmental stakeholders should crucially be included."
3,weaponizing-digital-trade_csr_combined_final.pdf,Clean up the open web: Treaty mechanisms should also include an organization to coordinate efforts to improve cybersecurity hygiene.
3,weaponizing-digital-trade_csr_combined_final.pdf,"Keep ICANN independent, but pressure it to clean up domain space"
3,weaponizing-digital-trade_csr_combined_final.pdf,"The treaty should establish strong mechanisms to provide notice of cyber threats emanating from networks and systems, oversee the elimination of these threats, and create consequences for companies that do not cooperate in these efforts."
3,weaponizing-digital-trade_csr_combined_final.pdf,The accord should formalize systems for notification of malicious activity and enforce requirements to take down infrastructure used by malicious actors.  
3,weaponizing-digital-trade_csr_combined_final.pdf,"With a system in placewithin the zone, treaty mechanisms should also punish bad actors"
3,weaponizing-digital-trade_csr_combined_final.pdf,The treaty should establish a coordinated system to drop traffic from companies outside the zone that are causing problems inside the zone.
3,weaponizing-digital-trade_csr_combined_final.pdf,"Ban covert election interference and accept a ""No Spy"" provision"
3,weaponizing-digital-trade_csr_combined_final.pdf,"Crucially, this ban should prohibit members from engaging in covert election interference globally, not just against other member states."
3,weaponizing-digital-trade_csr_combined_final.pdf,"Limit digital trade, not data flows"
3,weaponizing-digital-trade_csr_combined_final.pdf,Certain complicated issues in internet governance are unlikely to be resolved by trade negotiators and should be tabled to prevent stalling the formation of the trade zone.
3,weaponizing-digital-trade_csr_combined_final.pdf,The United States and its allies should form a digital trade zone that ties the adoption of democratic values online to access digital markets.
3,weaponizing-digital-trade_csr_combined_final.pdf,"The United States should shift its diplomatic efforts from promoting a global, open internet to preserving an open internet that connects the digital economies of democratic countries."
3,weaponizing-digital-trade_csr_combined_final.pdf,The United States should weaponize its digital trade relationships to create a system of incentives and penalties that will promote security hand in hand with democratic values on the internet.
3,weaponizing-digital-trade_csr_combined_final.pdf,The United States should work to mend the emerging rift with Europe on digital issues and create a compelling vision and attractive market that will draw in democratic countries around the globe.
3,weaponizing-digital-trade_csr_combined_final.pdf,U.S. policy should move on from approaches that seek to find common ground with authoritarian regimes.
3,weaponizing-digital-trade_csr_combined_final.pdf,the United States should pursue a values-based approach that would create a digital trade zone with common standards and practices compatible with democratic values and then limit access to the digital markets within this zone to those countries that abide by these standards and practices.
3,weaponizing-digital-trade_csr_combined_final.pdf,"Such a digital trade zone should be constructed incrementally, building on existing frameworks."
3,weaponizing-digital-trade_csr_combined_final.pdf,"Building on the CLOUD Act, the digital trade zone should establish principles for privacy and civil liberties protections and a process for determining whether proposed member states abide by those principles."
3,weaponizing-digital-trade_csr_combined_final.pdf,"Beyond law enforcement cooperation, the accord should also address the privacy rights of all citizens from member states."
3,weaponizing-digital-trade_csr_combined_final.pdf,"To address common security concerns and provide an added incentive for joining the trade zone, member states should agree to jointly end reliance on hardware and software from nonmember states in critical infrastructure and national security applications."
3,weaponizing-digital-trade_csr_combined_final.pdf,"The U.S. government should work with other democratic nations, the technology industry, nonprofits, academia, and user groups to create a digital trade  zone with rules that govern content moderation, data localization, cross-border cybercrime, and obligations to assist during cyberattacks."
3,weaponizing-digital-trade_csr_combined_final.pdf,"For the digital trade zone to be effective, digital trade should freely flow among member states, but member states should also limit digital trade with nonmember states."
3,weaponizing-digital-trade_csr_combined_final.pdf,Trade zone members should also agree to jointly sanction nonmember states that harbor cybercriminals or participate in banned activities.
3,weaponizing-digital-trade_csr_combined_final.pdf,"Under this thinking, the agreement should require each member state to contribute annual payments to the treaty organization to support these efforts."
3,weaponizing-digital-trade_csr_combined_final.pdf,"Although the digital trade zone will undoubtedly place new requirements on private companies, voluntary efforts in support of its development should also be encouraged."
3,weaponizing-digital-trade_csr_combined_final.pdf,"For companies organized and operating outside of member states, treaty instruments should set the terms under which such companies could be brought into the fold."
3,weaponizing-digital-trade_csr_combined_final.pdf,The organization should take responsibility for rating countries on their cybersecurity hygiene efforts so that a name-and-shame effect can take hold.
3,weaponizing-digital-trade_csr_combined_final.pdf,"Beyond simply scanning and rating, the treaty organization should also fund initiatives to promote the implementation of more secure protocols."
3,weaponizing-digital-trade_csr_combined_final.pdf,"A crucial part of this effort should be a sustained, coordinated effort to dismantle the infrastructure used by cybercriminals."
3,weaponizing-digital-trade_csr_combined_final.pdf,The organization should fund national and international efforts to address these challenges.
3,weaponizing-digital-trade_csr_combined_final.pdf,"ICANN should be pressured to strengthen identity requirements for registering websites, improve systems for abuse reporting, and punish registrars that cater to criminal entities."
3,weaponizing-digital-trade_csr_combined_final.pdf,"with evidence of a global online campaign of Russian interference coming into clear view, the accord should ban member states from engaging in covert election interference."
3,weaponizing-digital-trade_csr_combined_final.pdf,Being part of this digital trade zone should require member countries to commit to being good partners in improving cybersecurity so that the ill effects of cross-border digital trade do not undermine the value of that trade.
,,
,,
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,Develop Common Cybersecurity Definitions for Federal Acquisitions
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,Institute Baseline Cybersecurity Requirements as a Condition of Contract Award for Appropriate Acquisitions.
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,"Ensuring that the people, processes, and technology with access to assets at risk are employing baseline requirements raises the level ofcybersecurity across the Federal enterprise. ·"
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,"As a preliminary matter, cybersecurity requirements need to be clearly and specifically articulated within the requirements ofthe contract."
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,Institute a Federal Acquisition Cyber Risk Management Strategy.
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,The government needs an interagency acquisition cyber risk management strategy that requires agencies to ensure their performance meets strategic cyber risk goals for acquisition and is part ofthe government's enterprise risk management strategy.
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,"For acquisitions that present cyber risks, the government should only do business with organizations thatmeet such baseline requirements in both their own operations and in the products and services they deliver."
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,The baseline should be expressed in the technical requirements for the acquisition and should include performance measures to ensure the baseline is maintained and risks are identified.
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,Incorporate acquisition cybersecurity into required training curricula for appropriate workforces.
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,Require organizations that do business with the government to receive training about the acquisition cybersecurity requirements ofthe organization's government contracts.
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,"To maximize consistency in application ofprocurement rules, develop and use ""overlays"" for similar types of acquisition, starting with the types of acquisitions that present the greatest cyber risk."
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,"Include a Requirement to Purchase from Original Equipment Manufacturers, Their Authorized Resellers, or Other ""Trusted"" Sources, Whenever Available, in Appropriate Acquisitions."
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,Increase Government Accountability for Cyber Risk Management.
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,Identify and modify government acquisition practices that contribute to cyber risk.
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,Integrate security standards into acquisition planning and contract administration.
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,Incorporate cyber risk into enterprise risk management and ensure key decision makers are accountable for managing risks of cybersecurity shortfalls in a fielded solution.
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,"Implementation ofthe recommendations should be precisely aligned with the extensive ongoing critical infrastructure and cybersecurity efforts of industry and government, most importantly the Comprehensive National Cybersecurity Initiative and the Cybersecurity Framework being developed under the Executive Order, but also the National Infrastructure Protection Plan (NIPP), the associated Sector Specific Plans, information sharing efforts on threat and vulnerability issues, the sectors' various risk assessment and risk management activities, and statutory and regulatory changes."
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,Cybersecurity standards used in acquisitions should align to the greatest extent possible with international standards and emphasize the importance of organizational flexibility in application.
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,"Changes to the Federal Acquisition System therefore should be focused on strengthening the cybersecurity knowledge, practices, and capabilities within the Federal government's network and domain."
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,The implementation approach should leverage the existing system of voluntary international standards development and the Cybersecurity Framework.
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,The government should start by changing its own practices that increase cyber risk and focus on the types of acquisitions that present the greatest cyber risk and in which investment of scarce resources will provide the greatest return overall.
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,The government must work to ensure that there is not a mismatch between mission-based cybersecurity requirements for product assurance or connectivity and what it is actually purchasing.
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,"It is important to note that implementation must be consistent with U.S. obligations under international agreements, and voluntary international standards should be applied whenever possible in Federal acquisitions."
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,"Ultimately, the government must continue striving to make innovation the standard in improving cybersecurity."
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,"Due to resource constraints and the varying risk profiles of Federal acquisitions, the government should take an incremental, risk-based approach to increasing cybersecurity requirements in its contracts beyond the baseline."
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,"As a preliminary matter, cybersecurity requirements need to be clearly and specifically articulated within the requirements of the contract."
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,Address Cybersecurity in Relevant Training.
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,"The training overall, and the industry engagement in particular, should clearly articulate that the government is changing its buying behavior relative to cybersecurity by adopting a risk-based methodology, and as a result, the government will require more from industry relative to cybersecurity in certain types of acquisition."
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,The strategy should be based on a government-wide perspective of acquisition and be primarily aligned with the methodologies and procedures developed to address cyber risk in the Cybersecurity Framework.
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,The risk analysis should be developed in alignment with the Federal Enterprise Architecture and NIST Risk Management Framework (RMF).
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,"The strategy should include development of ""overlays:"" fully specified sets of security requrrements and supplemental guidance that provide the ability to appropriately tailor security requirements for specific technologies or product groups, circumstances and conditions, and/or operational environments."
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,"When developing the strategy, the government should leverage existing risk management processes and data collection methodologies and consistently incorporate cyber risk as an element ofenterprise risk management."
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,The strategy should encompass standard network security practices to address vulnerability ofinformation to cyber intrusions and exfiltration.
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,The strategy should leverage supply chain risk management prqcesses to mitigate risks of non-conforming items (such as counterfeit and tainted products).
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,And it should include appropriate metrics to define risk and to measure the ability of agencies to apply empirical risk modeling techniques that work across both public and private organizations. 
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,"In developing the strategy, the government should use the active, working partnerships between industry, the civilian agencies, and the intelligence community, and create such partnerships where they do not already exist, with the goal ofleveraging validated and outcome-based risk management processes, best practices, and lessons learned."
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,"Where appropriately defined categories of similar types of acquisitions already exist, the government should develop overlays for those types of acquisitions."
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,"The overlays should be developed in collaboration with industry, and consistently applied to all similar types of Federal acquisitions."
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,The starting point for development of the requirements should be the Cybersecurity Framework
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,"The overlays should encompass realistic, risk-based controls that appropriately mitigate the risks for the type of acquisition and should define the minimum acceptable controls for any acquisition that is of a similar type."
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,"The overlays should not, as a general rule, incorporate standards directly into contracts and should avoid prescriptive mandates for specific practices, tooling, or country-specific standards, because the inflexibility ofthose approaches often inadvertently increases costs without actually reducing risk."
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,"Instead, the overlays should specifically identify security controls from within standards that should be applied to the type of acquisition being conducted."
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,The overlays should also include acquisition and contractual controls like source selection criteria and contract performance measures.
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,"Finally, to the greatest extent possible, the overlays should be expressed as technical requirements."
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,The QBLs should be based on the cyber risk mitigation value provided by the use ofthe trusted source.
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,This approach also represents a limitation of available sources and therefore should only be used for types of acquisition that present risks great enough to justifythe negative impact on competition or price differences between trusted and un-trusted sources.
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,"For acquisitions that present these types of risks, the government should limit sources to OEMs,
authorized resellers and trusted suppliers, and the qualification should be incorporated into the
full acquisition and sustainment life cycles, starting with requirements definition, acquisition
planning, and market research."
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,"If the government chooses to use a reseller, distributor, wholesaler, or broker that is not in a trusted relationship with the OEM, then the government should obtain assurances of the company's ability to guarantee the security and integrity ofthe item being purchased."
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,"At a minimum, the qualification program should be based on the Cybersecurity Framework, have consistent and well-defined processes for validation and testing, consider the use of third parties to conduct reviews and approvals, and include enforcement mechanisms."
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,"First, cyber risk should be addressed when a requirement is being defined and a solution is being analyzed."
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,"Based on the cybersecurity overlay requirements for the type of acquisition, the requirement developer and acquisition personnel determine which controls should be included in the requirement, identify which risk decisions are critical for the acquisition, and ensure that the critical decisions are informed by key stakeholders and the cyber risk management plan."
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,"Next, prior to release of the solicitation, acquisition personnel should certify that appropriate cybersecurity requirements are adequately reflected in the solicitation."
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,"Third, during the source selection process, acquisition personnel should participate in the proposal evaluation process and ensure that the apparent best value proposal meets the cybersecurity requirements of the solicitation."
4,IMPROVING_CYBERSECURITY_AND_RESILIENCE_THROUGH_ACQUISITION.pdf,"the accountable individual (e.g. program executive), with the assistance of acquisition personnel, should be required to certify that the activity was conducted in accordance with prescribed standards."
,,
6,GOVPUB-C13-e1840672bcc4d823d5a2b11dcb45d280.pdf,"When evaluating IT products and services that use vulnerability names, such as for possible acquisition, organizations should take into consideration the products and services’ support for CVE and/or CCE (as appropriate). "
6,GOVPUB-C13-e1840672bcc4d823d5a2b11dcb45d280.pdf,"Organizations developing their own custom security software that will use vulnerability names should ensure that the software uses authoritative CVE and/or CCE names, as appropriate, and uses CPE names with them when indicating which IT products the CVE and CCE names apply to. "
6,GOVPUB-C13-e1840672bcc4d823d5a2b11dcb45d280.pdf,"Using CVE, CCE, and CPE names supports interoperability with other software and services."
6,GOVPUB-C13-e1840672bcc4d823d5a2b11dcb45d280.pdf,"Organizations should use authoritative CVE and CCE names in their internal vulnerability assessment and reporting, including assessment reports, notifications to system owners of detected vulnerabilities, and alerts identifying the vulnerabilities being targeted by active exploits."
6,GOVPUB-C13-e1840672bcc4d823d5a2b11dcb45d280.pdf,Organizations should also use CPE names when indicating which IT products the vulnerabilities apply to. 
6,GOVPUB-C13-e1840672bcc4d823d5a2b11dcb45d280.pdf,"Organizations should use authoritative CVE and CCE names in their external vulnerability communications, as well as the CPE names for the IT products that the vulnerabilities apply to."
6,GOVPUB-C13-e1840672bcc4d823d5a2b11dcb45d280.pdf,"As recommended in NIST SP 800-117 Revision 1, organizations should encourage security software vendors to incorporate support for CVE and CCE into their products, as well as encourage all software vendors to include authoritative CVE and CCE names in their product security advisories and other security-related documentation and communications, as well as to reference the CPE names for their products."
6,GOVPUB-C13-e1840672bcc4d823d5a2b11dcb45d280.pdf,"Software developers should participate in the CVE issuance processes to help ensure that CVEs provide the necessary information and are created in a timely manner, such as while planning a public vulnerability announcement or immediately after a vulnerability has been publicly announced."
6,GOVPUB-C13-e1840672bcc4d823d5a2b11dcb45d280.pdf,Authors of CVE names should reference applicable vendor patch identification whenever possible.
6,GOVPUB-C13-e1840672bcc4d823d5a2b11dcb45d280.pdf,Software developers and service providers should incorporate support for CVE and CCE into their products and services that reference publicly known software vulnerabilities. 
6,GOVPUB-C13-e1840672bcc4d823d5a2b11dcb45d280.pdf,"Also, CPE names should be used when indicating which products the CVE and CCE names apply to."
6,GOVPUB-C13-e1840672bcc4d823d5a2b11dcb45d280.pdf,"Software developers and service providers should incorporate the appropriate authoritative CVE and/or CCE names in their security advisories and other vulnerability-related documentation and communications, as well as the CPE names that indicate which products the CVE and/or CCE names apply to."
6,GOVPUB-C13-e1840672bcc4d823d5a2b11dcb45d280.pdf,"For example, communications to incident response teams should reference, when known, the CVE or CCE names of the vulnerabilities that are being exploited and the CPE names of the products that are being exploited."
6,GOVPUB-C13-e1840672bcc4d823d5a2b11dcb45d280.pdf,Another example is that organizations should use CVE and CCE names when communicating with vendors that support CVE and CCE names.
6,GOVPUB-C13-e1840672bcc4d823d5a2b11dcb45d280.pdf,Software developers are encouraged to work with the MITRE Corporation to establish unique CCE identifiers for their products’ security configuration settings.
,,
,,
7,PNNL-26932.pdf,"Using such tools and lessons, the United States should carefully consider its potential adversaries, its desired outcomes, and its available options to create a robust cyber stability strategy, tailored to deter specific states of greatest concern that contributes to deterring malicious actors from attacks that exceed acceptable thresholds and encourages international cooperation in supporting a robust cyber policy  infrastructure."
7,PNNL-26932.pdf,"Conduct more detailed research and development on certain cyber stability tools identified in this report, such as technical and institutional options for international cooperation on attribution of hostile cyber actions, reinvestment in international alliances and partnerships to amplify the U.S. cyber deterrence posture, and development of capabilities and policies for U.S. forces to conduct “loud” cyber retaliatory acts against offending State actors."
7,PNNL-26932.pdf,Conduct a pilot study on tailored deterrence strategies targeted toward a selected near-peer rival and a specific cyber-enabled rogue. 
7,PNNL-26932.pdf,"Work with USG partners to develop an agreed lexicon for signaling U.S. intent, thresholds of unacceptable damage, and threatened retaliation in the cyber domain. "
7,PNNL-26932.pdf,"After meeting the legal thresholds required as determined by legal counsel, the U.S. government could consider responding to malicious cyber acts with cyber reprisals, or possibly even physical reprisals."
7,PNNL-26932.pdf,"To assist policy makers in deciding how to respond, the U.S. government could rate States according to their cyber dependency to determine if retaliation is proportionate, justified, and effective."
7,PNNL-26932.pdf,"One of the easier steps the U.S. government could take to promote stability with regards to cyberspace is to unilaterally declare the types of cyber-attacks that will trigger a response, and, in general terms, the spectrum of activities the U.S. might undertake as a proportionate response."
7,PNNL-26932.pdf,"For example, the United States could issue statements , public and private, about how it will respond to cyber acts by specific countries, as a type of tailored deterrence."
7,PNNL-26932.pdf,"Similarly, the United States could unilaterally clarify its position on cyber norms and possible responses using back channels or private communications with potential adversaries."
7,PNNL-26932.pdf,Improve attribution and detection capabilities
7,PNNL-26932.pdf,Protocols need to be established that set forth norms for the amount of transparency required for cyber activities of varying levels of impact.
7,PNNL-26932.pdf,The United States could develop tailored deterrence strategies specific for States considered to be adversaries.
7,PNNL-26932.pdf,The United States could continue to publically expose and condemn perpetrators of cyber-attacks.
7,PNNL-26932.pdf,"By implementing and enforcing strong criminal laws against cyber crimes in a coherent manner, coordinated across multiple U.S. agencies, the United States could deter the individuals who act on behalf of States in cyberspace."
7,PNNL-26932.pdf,"By leveraging MLATs and domestic criminal prosecutions, the United States may be able to deter would-be cybercriminals from operating as State proxies."
7,PNNL-26932.pdf,The United States could consider developing a credible and consistent cybercrime prosecution strategy that would serve national security interests.
7,PNNL-26932.pdf,"To deter would-be cyber adversaries, the United States could improve the cyber security posture of critical systems and infrastructure."
7,PNNL-26932.pdf,Another way to improve defense could be to expand efforts within government and the technology industry to build security into systems and networks from the initial design phase.
7,PNNL-26932.pdf,"The United States could also consider establishing or adopting standards for system architecture related to security, recovery, and reconstitution."
7,PNNL-26932.pdf,"Such standards could apply to the federal government and its contractors initially but might be expanded to include private sector actors as ell, particularly those working in critical infrastructure."
7,PNNL-26932.pdf,"Lastly, the United States could have two educational campaigns: teach technology users about cyber threats and groom the next generation of cyber security experts."
7,PNNL-26932.pdf,The U.S. can significantly enhance the effectiveness of its cyber deterrence posture by leveraging its long-standing alliances and international institutions.
7,PNNL-26932.pdf,"Wherever feasible, the U.S. should look to undertake its cyber deterrence actions together with allies, which will both isolate and increase the costs for would-be adversaries."
7,PNNL-26932.pdf,Serious consideration should also be given to the promotion of international partnership to assist U.S. allies and developing nations with cyber security and education.
7,PNNL-26932.pdf,Clarify possible and proportionate retaliation options for malicious cyber acts and issuing policy statements establishing the thresholds for reaction or retaliation.
7,PNNL-26932.pdf,"Invest in new technologies to provide advance warning of cyber-attacks, if possible, and invest in international law enforcement capabilities to better identify perpetrators of cyber-attacks."
7,PNNL-26932.pdf,Defining tailored deterrence strategies for specific cyber adversary States – Acknowledge that pressure points for different States are different.
7,PNNL-26932.pdf,Publically identify State perpetrators of cyber-attacks to help build international coalitions against them and develop customary international law against such behavior.
7,PNNL-26932.pdf,Prosecute State proxies and other criminal elements behind whom proxies hide.
7,PNNL-26932.pdf,"Implement domestic sanctions. Garner international support for sanctions, as sanctions are more effective when multilateral."
7,PNNL-26932.pdf,Demonstrate to adversaries that the United States is aware of the adversary’s cyber action and warn them to stop.
